,Group.1,G11A.1.dna,G11A.2.dna,G11A.3.dna,G11A.4.dna,G11A.5.dna,G11B.1.dna,G11B.2.dna,G11B.3.dna,G11b.4.dna,G11B.5.dna,G11C.1.dna,G11C.2.dna,G11C.3.dna,G11C.4.dna,G11C.5.dna,G1A.1.dna,G1A.2.dna,G1A.3.dna,G1A.4.dna,G1A.5.dna,G1B.1.dna,G1B.2.dna,G1B.3.dna,G1B.4.dna,G1B.5.dna,G1C.1.dna,G1C.2.dna,G1C.3.dna,G1C.4.dna,G1C.5.dna,V10A.1.dna,V10A.2.dna,V10A.3.dna,V10A.4.dna,V10A.5.dna,V10B.1.dna,V10B.2.dna,V10B.3.dna,V10B.4.dna,V10B.5.dna,V10C.1.dna,V10C.2.dna,V10C.3.dna,V10C.4.dna,V10C.5.dna
1603,Olsenella,3.01574507861051,3.83670263337658,3.61023475677047,3.49373266631095,5.58193317062605,2.45800938283231,4.10010157054193,4.12355631202363,5.52014810677431,3.89114967591991,1.96447319316973,3.59753484751356,4.23577445361051,5.70161335462091,5.38402122570522,1.9591971451332,2.74573993436942,2.77304637584538,3.6808262536461,3.68958531751736,3.05276803807943,5.20252920619331,4.73391104236135,3.2914957327395,4.37549955471006,3.3307378121244,3.92520707451474,3.96389592093007,4.19954528025781,3.73886664654295,4.21758618625636,4.97440062047551,3.31250119040148,3.37673316041345,4.3859902733392,2.41635099069281,3.09467092946302,3.39625399143054,2.61064266632015,3.15094446941631,3.40094423133991,2.51085474998224,3.30268228410197,3.21382159177751,5.37806313908376
1604,Omegavirus,0.07273597,0.006963163,0.008555059,0,0,0.04029524,0,0,0,0,0.03637914,0,0,0.04454385,0,0,0,0.009018037,0,0.009671259,0,0,0,0,0,0,0,0,0,0,0.005112226,0,0.004936663,0,0,0,0,0,0,0,0.03506128,0.04255686,0,0,0
1605,Ophiocordyceps,0.0335704482474638,0.10444743982974,0.0727179984647838,0.217096109863761,0.111537267076203,0,0.22778340467871,0.211464419409158,0,0.681954098552155,0.0727582703962168,0,0,0,0,0.042133272392014,0.0385096763939036,0.0766533166132637,0.058758912055127,0.0435206644760865,0.0418187405165551,0.0776496868543429,0.091920601925516,0.0387234819659323,0,0.137350011624962,0.0332644670160855,0,0.0451564023605238,0,0.107356733730432,0.21746013293659,0.819486139831162,0.501184892687497,0.542698453600491,0.0779468031466502,0.03728519,0.167716246696613,0.286097822743186,0.478624471558698,0.455796633432063,0.425568604340102,0.70181997607537,0.730414021066504,0.488914833969412
1606,Ophiostoma,0.0895211960567934,0.261118635682974,0.141158469,0.121169917,0.081118012,0,0,0.15859831,0.10615669,0.1604598,0.218274815594325,0.167327202375678,0.14119248,0.1336316,0.1076804,0.052666592392014,0.0770193530227139,0.0360721490041449,0.02937946,0.0435206678253622,0.08363748,0.232949026854343,0.091920601925516,0.03872348,0.131265,0.103012511624962,0.0332644670160855,0.0914745266213221,0.0451564,0.1168396,0.0511222565956479,0.0924205534393115,0.04442997,0.07517773,0.1480087,0,0,0,0.07152446,0.03988537,0,0.04255686,0.08256706,0,0.09778297
1607,Opitutus,4.01166844824946,4.40420037183844,5.59928598972828,4.36211717840439,8.11180097156392,5.15779000334727,5.20105457504,5.49807491113737,5.5555335016775,7.98287404960378,6.25721117862219,4.8943206487014,5.31825020317967,5.79070111792563,7.86067103457167,11.0318953417916,9.67748173816382,10.6367748192433,9.08244923577134,7.62578746975541,5.68734887652976,4.03778423455323,3.81470491925516,2.78809051735271,2.36276968902765,5.597013026124,2.79421544032171,4.60421727349254,3.16094805429205,2.21995209447847,5.48541804754769,5.66483658330794,4.63059038980014,5.07449702564021,5.09149827984911,6.74239858138562,6.71133468753582,6.33128816044919,5.47162098180652,4.46716168256577,4.31253726029619,4.80892513388833,5.90354443015517,2.77557320984861,5.52473778874
1608,Ordospora,0,0,0.106938232972828,0.686629559455042,0.598245340332953,0,0,0,0,0.802298939473124,0,0,0,0,0.143573904811075,0,0.0115529030227139,0,0.0167882608220508,0.00967125882536217,0,0,0,0.0774469639318646,0.0437549940856374,0,0,0,0,0,0,0,0.0197466539837857,0,0.014800866916377,0,0,0,0,0.079770745259783,0,0,0,1.07127389756421,3.17794642080117
1609,Orenia,1.81280410706286,1.73034589085903,1.61262851601502,1.19150418045504,1.4347747799203,1.12826664180238,0.759278057429677,1.48025095556868,1.41542259051618,1.24356336947312,2.21912723554704,1.71510382494462,1.55311729158983,2.00447346788271,1.07680434823046,2.83346254826931,2.75344185770295,2.79559158307605,2.6315598510397,2.12767698156737,3.51277418789397,1.70829309253363,1.65457081925516,1.54893925701204,1.35640485171275,4.9102631821244,1.96260368346648,3.87242084539702,1.98688167789729,1.12944935344622,0.424314725299989,0.71218195872282,0.449236368382447,0.488655276142627,0.616702765411163,0.506654235173201,0.521992694865754,0.922439369018656,0.250335612604223,0.957248921039133,0.701225555820403,1.02136460477411,0.743103520066503,0.438248440355501,0.880046687175529
1610,Oribacterium,0.324514329742391,0.504829292537175,0.885448595848052,0.999651824762463,0.790900596429082,0.161180950257483,0.75927803,0.740125558818316,1.02618135148389,0.962758722499467,0.25465397,0.543813403563517,0.658898250430849,0.400894683347642,0.753763013419382,0.523154793567328,0.604601889219371,0.955911947149217,0.797442414318194,1.20407168668079,0.961831006198661,1.20357013427171,1.37880900481379,1.62638622880763,1.44391482031221,0.515062556499848,0.931405108225197,0.670813115941154,0.496720416523667,0.778930500344081,0.536783638165205,0.864403997133148,0.498603059382447,0.826955010720351,0.641370894716622,0.194867009439951,0.484707502085323,0.712794068928817,0.894055725208445,0.558395165259783,0.105183839402915,0.425568562604061,0.784387044013301,0.827802586497702,0.586697763778588
1611,Orientia,0.156662047371196,0.094002699390409,0.0513303521891314,0.0252437338034941,0.02534938,0,0.0759278093574192,0.105732219409158,0,0.120344840920969,0.07275827,0.0836636023756782,0.0470641611589832,0,0.107680432405538,0.168533048313611,0.0500625783711898,0.0811623302058029,0.121714892466152,0.106383846650724,0.20909368103311,0.0388248434271714,0.367682403851032,0,0,0.171687507749975,0.066528934032171,0.121966029863966,0.0451564,0,0.0255611312434773,0.0761110440751803,0.0296199804797321,0.0313240523766025,0,0,0,0.125787186696613,0.0357622275347409,0,0.0701225588058297,0.21278426043401,0,0,0
1612,Ornatilinea,1.43233910811966,2.65296498773963,3.35786069734394,4.3015318929782,3.74156828227903,1.65210469615867,4.17602929779096,3.75349344261447,4.98936462496785,2.56735640947313,1.16413232638676,2.09159003563517,3.3415553278156,3.25170131233192,2.97915848570522,0.92342091937132,1.13603543856008,0.847695475058029,2.36714474959626,3.48165295524816,1.254562144649,4.34838251821292,4.22834765102617,3.83362467239882,5.11933440933986,0.824100064874886,1.29731419943431,1.15867712310661,2.43844566137362,1.47996816103224,1.28828089605651,1.50047499708695,2.39921837339197,2.92566682273156,2.17079376714987,1.0133084262933,1.93883014278043,1.42558812892882,2.96826497357697,3.15094437626686,0.771348098208744,2.04272930694416,3.1788317640798,3.9929300691376,3.03127192812965
1613,Ornithinibacillus,0.346894571933062,0.44216078582974,0.316537152232392,0.398850970017471,0.547546672483002,0.322361880257483,0.265747328714838,0.264330519704579,0.460012379677431,0.48137934,0.109137410396217,0.292822605939195,0.282384962317966,0.267263117796856,0.287147813419382,0.224710783528855,0.204101277901377,0.175851729819067,0.218247386781919,0.236945852491665,0.543643664132441,0.194124213708686,0.1838412,0.116170445897797,0.350039950428187,0.652412530999899,0.565495971048257,0.701304572970577,0.587033204721048,0.389465282758061,0.189152347243477,0.712181903572459,0.444299713244626,0.607686682109773,0.646304562353098,0.311787212586601,0.335566714170647,0.419290582232204,0.178811137673705,0.438739108409241,0.10518384,0.851137183472081,0.412835246008867,0.243471342284401,1.17339559473271
1614,Ornithinimicrobium,1.59459625647056,1.10714288246669,0.355034953567394,0.525069639538869,0.836529526497072,0.96708564205986,0.683350262108387,0.581527168522895,0.92002462,0.521494337894625,4.87480402545246,0.794804209502713,0.89421898347695,0.846333158898428,0.502508706202769,2.1909301971724,1.28622315934789,2.66032089644621,1.1457987778796,0.9961396785384,1.58911214774833,0.737672063708686,0.643444203851032,0.735746143591187,0.218774962256912,2.09458761849965,1.16425634612868,1.82949035188231,1.53531761888419,0.817877080344081,2.99576433531298,1.90821275376902,0.67632286094325,0.939721707447916,0.379888939360049,3.00095197607965,1.60326321834129,0.964368388928817,1.03710462260422,0.319082975259783,2.5244120438787,1.53204700260406,1.03208822201773,0.681719776142201,0.293348893396941
1615,Ornithobacterium,0.02797537,0.03481581,0.05988541,0.05048746,0.030419256,0,0.07592781,0,0,0.1604598,0,0,0.1882566,0,0,0,0.0115529,0.004509019,0.01678826,0.01934252,0,0.07764969,0,0,0,0,0,0,0,0,0.01022445,0.005436503,0.024683313,0.05011848,0.04933622,0,0,0,0,0,0,0,0,0,0
1616,Orrella,0.402845292551721,0.449123966000967,0.355034909464784,0.555362128692579,0.699642785669404,0.523838040514965,0,0.264330529409158,0.212313377870972,1.32379324394731,0.29103305,0.292822607127035,0.04706416,0.222719268898428,0.323041332405538,0.445910460156077,0.385096759363422,0.306613267835646,0.318976965754356,0.304644669380432,0.376368664648996,0.116474526854343,0.32172210481379,0.580852151795594,0.350039940428187,0.480725038749873,0.399173572096513,0.121966026485289,0.406407604721048,0.389465290344081,0.36296797665216,0.581705886375901,0.389996409431089,0.432271948447916,0.320685412443672,0.311787215733251,0.335566671390216,0.628935968928817,0.85829345041689,1.11679046051957,0.03506128,0.46812546086802,0.6605364440133,0.535636982284401,0.488914833587765
1617,Orthohepadnavirus,0,0.0278526507318959,0.0556078811458707,0.146413656060266,0,0,0,0,0,0,0,0,0,0,0.0717869524055377,0.133422029489653,0.100125159530187,0.0676352790124348,0.21824739068666,0.212767694157968,0,0.310598747417371,0.183841203851032,0.0387234819659323,0.131264982256912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,Orthohepevirus,0.0223803,0.1009659,0.01283259,0,0,0.1208857,0.1138917,0,0,0,0,0.0836636,0,0,0,0.03511106,0.007701935,0.009018037,0.02518239,0.009671259,0.04181874,0.2329491,0,0,0,0,0.1330579,0.06098301,0,0.07789306,0.03578558,0.03805552,0.01974665,0.03758887,0.009867245,0,0,0.08385812,0,0,0,0,0.1651341,0,0
1619,Oscillatoria,0.682599047732246,0.85646897531896,0.851228351016089,1.04004180753887,0.99876549721454,0.725314150257482,0.455566834036129,1.37451872940916,1.52157931180646,1.20344835276291,0.509307850396217,1.00396320475136,1.74137387506678,2.04901733669528,0.717869513419382,0.330043946196007,0.643111564317995,0.626753502810777,0.507844908631533,0.536754879205795,0.878193501549665,0.621197460844543,0.551523602888274,1.78128007769339,1.22513982902765,1.20181265487489,2.36177718483645,1.40260928621322,0.857971609442095,1.24628888068816,0.613467069191296,1.35368930846285,1.1453058852122,0.996104959908653,1.26794099380372,0.11692021,1.11855578556086,0.503148751161022,1.53777582013896,2.87174688464403,0.806409437014574,1.44693328217005,0.743103490022167,1.5095223268532,1.56452738679388
1620,Oscillibacter,1.34281787384176,1.63286169239621,2.28420066040436,1.94881625302709,1.38914594070576,2.09535218463469,2.8093288532929,2.00891206527326,2.01697710774202,1.20344837947312,1.23689055435839,2.09159002969598,2.77678548404136,2.22719281457799,2.0459281398803,1.41848676936986,1.74833932230964,1.7449901801202,2.03137954788203,2.32110207914021,2.0909370703311,1.63064346084454,1.70053111925516,2.43957925735271,1.79395488859946,1.51085009137473,1.16425636016086,1.49408378607719,1.71594323776838,1.79154034206449,1.07867958385212,1.39174485204708,2.12276528277582,2.06112279234214,1.96851531692108,0.896388276079655,0.969414949731508,1.25787184017968,2.00268477864645,1.67518560152664,1.26220604865538,2.12784293388833,1.98160932412414,3.84684723162611,3.03127200343482
1621,Oscillochloris,2.34433626226974,5.11792453728164,5.40679714484591,5.35672006587867,5.45011629272218,3.74745675847601,6.18811634604387,5.07514580172821,5.16629240464528,3.65045998407797,2.91033083955649,6.52576090571768,6.30659752953899,4.40984172792563,4.98919321153014,1.95217497952521,3.07307222476332,2.32665363701802,4.48246567536032,4.97586262592786,4.26551151357608,6.71669784328017,5.19351395391445,6.04086304154713,7.0007991814808,2.23193768074967,4.29111629128684,2.2258798591838,5.46392455107352,4.01149235412897,2.77082606833907,3.18035449727262,5.60804958980015,7.56789213843748,10.0547226482858,1.1302286525866,3.95223042224345,3.85747352464409,7.61735452524452,11.1679045367544,1.9634316158204,4.68125457085026,4.1283528961197,7.98585976233712,15.7430574240452
1622,Ostreococcus,0.246183283247464,0.288971290682974,1.24903855115088,2.24164354788476,0.679363339889801,0.3223619,0.45556681,0.528661109704579,0.49539792,0.16045975,0.18189567,0.209159,0.18825666,0.97996476,0.825549969622151,0.452932686352813,0.623856705227139,0.419338717004145,0.717698160275635,0.88008461098333,0.87819354,0.737671976854343,0.551523600962758,1.20042786359119,0.875099948599462,0.3090375,0.1995868,0.09147452,0.5870332,0.27262571,0.189152345621739,0.33706321,0.355439740487839,0.413477584376602,0.365088091305459,0,0.03728519,0.3773615,0.464908917534741,0.39885377,0.21036768,0.04255686,0.33026823,0.53563694,0.24445746
1623,Ottowia,1.20853616317038,1.90442502758706,1.2704262214537,0.79265322193188,0.790900682028139,1.08797135051497,1.25280884339355,1.32165277793205,0.920024607548404,1.24356336460484,0.363791305198108,0.9202996,1.0354115469539,0.623613964449214,1.14859123721661,0.424843811568056,0.581496070552901,0.311122328814922,0.625362690754355,0.783372015078984,0.920012324132441,0.660022350563029,0.919206,0.851916663931865,1.05011987817127,0.240362513874987,0.864876070160855,0.39638961,0.993440809442095,0.93471669,0.940649548434773,0.826348564271738,0.602272941471625,0.344564634564904,0.542698482331016,0.467680832586601,0.484707562085323,0.587006822232204,0.464908975069482,0.877478258409241,0.210367679402915,0.25534116043401,0.66053646,0.3895541080711,0.440023346793882
1624,Owenweeksia,0.106306416675453,0.125336928293532,0.0769955277404364,0.0403899740855907,0.0202795032966005,0,0.0379639046787096,0,0.0707711278709723,0,0.109137405594325,0.0418318011878391,0.0941283223179664,0.0890877088984278,0,0.0667110147056252,0.161740642317994,0.193887799835646,0.0755471736992286,0.0193425176507243,0.292731183615886,0,0.413642708664822,0,0,0.0343375038749873,0,0.0304915066213221,0.0451564023605238,0.116839582758061,0.0971322868130345,0.0924205615896722,0.0888599379675715,0.10023697901282,0.064137092305459,0,0,0,0,0,0.0350612794029148,0.0851137208680204,0,0.146082804213301,0
1625,Oxalobacter,2.31076582922917,2.67037287891376,2.10882190207437,2.34766732740439,3.99506231350528,1.89387601821853,2.16394242761032,4.65221758202363,3.39701405709688,3.16908074460484,1.27326961717919,1.00396322375678,2.58852886927187,2.44991214792563,2.94326505164984,0.473999313214515,0.958891003968929,0.739479057091188,1.21295186623793,1.38782568144165,0.669099825682106,2.56243976736837,1.88437233177102,1.35532181538678,2.45027965171275,1.1331376619998,0.99793396314477,1.15867728229041,2.07719444484995,0.739984002758061,1.51321872472599,1.89190324884508,2.58187503992175,3.00710935104967,5.11123274491536,0.974335037759802,1.45412247224345,1.97066587803731,3.11131383659808,2.75209061941631,0.736286875820404,2.80875273475635,1.27978934206207,1.996464901422,2.88459757152659
1626,Oxobacter,0.425225669150091,0.790318937125205,1.14637786565284,0.85323819913015,0.613454957601413,0.443247585643706,1.13891711293161,1.63884934261447,1.23849469051618,0.481379369736562,0.218274815198108,1.04579502256894,1.03541155622576,0.57907013224607,0.969123862663684,1.42902019430924,1.63666131180934,1.45641297400144,1.77535859823021,1.68279903213802,1.42183717446354,2.67891420877594,1.42476932791998,1.12298092718238,1.22513983396966,1.37350011462466,1.66322340838605,1.09769427566909,1.6256304590131,1.09050278654836,0.521446990056512,0.603451856179344,0.454173087406768,0.519979308636217,0.39962340305459,0.15589360314665,0.29828159,0.461219671161022,0.321860075069482,0.478624440519566,0.596041713432063,0.766023462170051,0.536685840022168,0.19477708,0.29334887
1627,Oxytricha,0,0,0.017110119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451564,0,0,0,0.009873327,0.006264811,0.009867245,0,0,0.08385812,0,0,0.03506128,0,0,0,0
1628,Pa6virus,0.1007113,0.19496851,0.205321359,0.20194982,0.22814443,0.08059047,0.07592781,0.2114644,0.1061567,0.2005747,0.2182748,0.3764862,0.4235775,0.26726315,0.1076804,0.150977606,0.1501877,0.1442886,0.18886798,0.13539765,0.2090937,0.42707324,0.1378809,0.3485113,0.4375499,0.3777125,0.03326447,0.4573726,0.1806256,0.1947326,0.05112226,0.1739681,0.10860659,0.15662024,0.14800867,0.07794681,0.1491408,0.2935034,0,0.2393122,0.2804902,0.1276706,0.2889847,0.1460828,0.04889148
1629,Pachysolen,0.0111901491237319,0.0382973947563569,0.0171101172756525,0,0.040559006124268,0,0,0.0528661097045789,0,0.160459787894625,0,0,0.0470641611589832,0,0.0717869524055377,0.0035111060392014,0.00770193534847591,0,0.0041970652055127,0.0145068882380433,0,0.0388248434271714,0,0.0387234819659323,0,0.0343375038749873,0.0332644670160855,0,0,0,0.0817956099478185,0.0598015378324263,0.0839232794310894,0.0877073566362174,0.00493362230545901,0,0,0,0,0.558395216818481,0,0,0.0412835280044335,0.0973885361422005,0
1630,Pacificimonas,0.296538957551721,0.254155436976506,0.402087803016089,0.393802200564193,0.126746889420869,0.120885705386224,0.0759278,0.317196629409158,0.212313385741945,0.160459786973656,0.545686986386759,0.376486202375678,0.0941283223179664,0.133631563347642,0.143573906202769,0.55124360168566,0.361990997969518,0.491483061814922,0.499450818014995,0.372343472919925,0.66909980206622,0.271773873708686,0.551523600962758,0.116170443931865,0.525059964513825,0.30903752,0.498967004032171,0.640321636621322,0.587033204721048,0.46735832758602,0.444763635947818,0.239206161028984,0.0987332694391965,0.106501790318109,0.103606068970967,1.0912553062933,0.298281551390216,0.125787184464409,0.107286685069482,0.07977075,0.490857876417488,0.08511372,0.165134112017734,0.04869427,0.0977829667938823
1631,Paenalcaligenes,0.218207911675453,0.327268646464759,0.483360821788703,0.65633707528386,0.562756240759678,0.120885705128741,0.341675142108386,0.581527158227474,0.884639110838752,0.521494318815594,0.291033080792434,0.418318010690552,0.611834050430849,1.113596362289,0.717869568230457,0.189599724940834,0.284971604363422,0.148797617012435,0.432297709796914,0.473891682951081,0.0418187405165551,0.349423590844542,0.137880900962758,0.542128747523053,0.350039948599462,0.10301251,0.232851272096513,0.0914745198639664,0.632189630686811,0.311572223102142,0.19937679432608,0.288134684133148,0.577589627546001,0.551303377440702,0.325619077189327,0.0779468062933004,0.149140761390216,0.293503428928817,0.107286685069482,0.199426863149458,0.0350612794029148,0.297898022604061,0.206417640022168,0.438248412639902,0.488914833969412
1632,Paenarthrobacter,0.0783310469330615,0.167115909220149,0.0384977639134788,0.100974931128386,0.010139751531067,0.28206661,0.189819518714838,0,0.0353855639354862,0.08022989,0.982236657575409,0,0.188256644635933,0,0.107680428608307,0.112355396392014,0.204101288227139,0.072144296201658,0.00839413,0.0145068884126811,0.292731182582775,0.03882484,0.0459603,0.07744696,0,0.0343375038749873,0.0997934,0.121966026485289,0,0.0389465275860202,0.143142314973909,0.0869840609538033,0.0394933104959464,0.0438536759415062,0.00986724461091802,0.233840418879902,0.11185557,0,0,0.07977075,0.210367677611659,0.04255686,0.165134112017735,0.340859872284401,0.293348953396941
1633,Paenibacillus,18.2735135408131,27.769092744824,31.0163661686025,35.8006633664503,32.5688822261971,19.3417126962423,25.2839593717858,32.1954594011669,32.6254902189041,29.885634791178,22.2640305123479,24.9317530637003,27.5795980880224,33.9424173070961,31.6580453733559,19.3883276167201,23.271397678256,23.0591207608913,27.7803753459698,28.5688986772288,28.102192172609,33.9717382240632,28.3115450532054,43.1766809554431,38.7231713683406,20.8085264436227,22.1873996312814,20.9171729011578,21.9911672650232,26.4446925985695,14.9430358202951,22.8931162754654,28.4203717004001,29.1251068984222,30.1592328419415,12.0817540709583,16.5919102469362,17.9456381579612,26.5355723079931,31.0707055051381,13.3583464002915,21.9167825950482,23.1187760610419,29.5574208890457,32.7572943396927
1634,Paeniclostridium,0.0111901491237319,0.0591868828052789,0.0941056450160889,0.17165738986376,0.147026397200471,0,0.151855618714838,0.317196658227473,0.0353855639354862,0.0802298939473124,0,0.125495403563517,0.235320805794916,0.133631563347642,0.143573904811075,0.0070222120784028,0.0308077413939037,0.00901803720165797,0.0587589128771778,0.058027552952173,0,0.465898121126057,0,0.0774469639318646,0,0,0.066528934032171,0.0304915066213221,0.135469207081572,0,0.0102244512434773,0.0434920275144918,0.0345566444716251,0.0187944335649037,0.0789379568873441,0,0,0,0.178811137673704,0.438739098928807,0,0.0851137208680204,0,0.194777072284401,0.0977829667938823
1635,Paeniglutamicibacter,1.54983561858415,1.45181940476216,0.945333955080444,0.827994481702196,0.897368016787816,1.69239991334727,1.29077269018064,1.95604594586411,1.27388034903229,1.64471281920969,1.09137407198108,1.25495402375678,0.800090768112882,0.757245554492139,1.43573902608307,0.782976611371321,0.978145851378368,0.829659392654713,0.868792493085117,1.1218660071413,0.920012307231772,1.32004467483474,0.965166311553096,1.31659838752305,1.09387493677074,0.755425045499949,0.831611678386052,0.670813122834544,1.35469204012891,1.20734239930642,0.741272722826025,0.864404045416656,1.0021426869852,0.933456825557689,1.06072879937518,0.467680841466502,0.521992706951078,0.545077788928817,1.21591574316008,0.279197617889675,1.22714470925247,0.808580303038071,0.577969354035469,0.973885376853203,0.831155226984705
1636,Paenirhodobacter,0.0951162686855978,0.156671157390409,0.226709056843046,0.206998616581664,0.365031051434938,0.08059047,0.265747314036129,0.264330529409158,0.247698949677431,0.120344843947312,0.0363791351981084,0,0.04706416,0.178175417796856,0.143573908608307,0.298443985097639,0.269567742181711,0.468937971234817,0.243429785754356,0.270795240015578,0.12545622,0.1941242,0.0459603,0.619575711454918,0.04375499,0.65241255812481,0.099793404032171,0.0914745198639664,0.0451564,0.19473263,0.209601251243477,0.119603079878623,0.380123055285162,0.363359046343748,0.320685449938459,0.1948670062933,0.186425981390216,0.628935926696613,0.715244555625336,0.598280598928807,0.10518384,0.468125422170051,0.412835268026602,0.633025484924304,0.195565933587765
1637,Paenisporosarcina,0.531532095618659,0.421271299097844,0.329369752756525,0.333217297889085,0.283913033324739,0.8059048,0.379639014036129,0.528661029113737,0.318470115741945,0.2808046,0.509307870396217,0.418318,0.3765133,0.267263104449214,0.287147807216613,0.172044160392014,0.281120685810521,0.293086237407461,0.281203372398458,0.270795251793114,0.710918624132441,0.194124220281514,0.3217221,0.1548939,0.131264982256912,0.2747,0.1663223,0.2744236,0.1354692,0.54525136,0.439651392434773,0.34249973407518,0.256706510983786,0.469860860201121,0.957122672044163,0.155893612586601,0.4474223,0.503148746696613,0.500671227673704,0.757822017889675,0.63110306,0.297898041302031,0.412835318004434,0.09738854,0.44002338
1638,Pajaroellobacter,3.91655219412572,5.4660825630351,6.2879684155985,4.29143482833627,4.18771707573975,3.50568538257483,3.98620981632516,4.44075288261447,6.12170264741945,2.64758643276291,4.69290830554704,5.73095664751356,5.6947634817234,4.8998239701717,4.59436506329968,5.80385826756368,6.32328895948299,6.67785654745035,7.0678578435784,6.97781331088113,4.80915512272842,5.9402009419216,6.25060134139859,6.11830983205814,7.56961423019624,3.50242527562456,3.62582695136997,3.9029126587757,4.51564008497886,3.62202724930642,2.60212286590863,2.9194023609719,3.01630127410011,3.37673308528925,2.43227585476079,1.7148296414665,2.75910412085323,3.22853780026952,2.68216722357697,2.6324345320462,5.8552336438787,4.80892531909645,6.06867897824828,4.38248422020411,3.81353575927459
1639,Palaeococcus,0.0503556710567934,0.292452828660446,0.201043878205221,0.151462401974676,0.0659083834208685,0,0.227783409357419,0,0.141542255741945,0.280804640920969,0,0,0.0470641611589832,0.178175417796856,0.143573912405538,0.0456443760392014,0.123230963719666,0.135270537201658,0.0545618452055127,0.038685039,0.08363748,0,0,0.07744696,0.131265,0,0,0.0609830132426443,0,0.07789306,0,0.010873006878623,0.0296199799837857,0,0.133207789610918,0,0,0.08385812,0.214573365208445,0.11965612,0,0,0.04128353,0,0
1640,Palleronia,0.0671408986855978,0.135781672073383,0.269484314913479,0.242339845496073,0.192655278827668,0.24177137,0,0.158598329409158,0.389241201483889,0.08022989,0.2182748,0.418318007127035,0.0470641611589832,0.356350837796856,0.502508682405538,0.12991092227441,0.184846452090856,0.229959918806632,0.193065036849614,0.256288350952173,0.08363748,0.232949063708686,0.3676824,0.580852205897797,0.875099913113287,0.1030125,0,0.12196603,0,0.15578612,0.0408978,0.141349087196557,0.0641766244716251,0.0939721603181087,0.123340556887344,0,0.03728519,0.16771624,0.07152446,0.1196561,0.56098045880583,0,0.330268242017734,0.389554172284401,0.04889148
1641,Paludibacter,0.0391655191237319,0.212376415341487,0.213876467956739,0.504874710803494,0.288982906124268,0.08059047,0,0.05286611,0.28308456,0.1604598,0.03637914,0.1254954,0.18825664,0.178175414449214,0.287147776202769,0.094799852,0.053913545,0.0766533158024869,0.117517825411025,0.159575766650724,0,0.1552994,0.1838412,0.07744696,0.17502,0.06867501,0.06652893,0.09147452,0.1806256,0.27262569,0.0255611316217387,0.0598015403179344,0.281389815366232,0.350829444460736,0.325619069636475,0.0389734,0.0745703813902156,0.1677162,0.321860055208445,0.438739113149458,0,0.255341161736041,0.20641766,0.584331182284401,0.440023340381647
1642,Paludibacterium,0.688194165,0.926100661341487,0.594576545956739,0.706824526906556,0.953136632318883,0.64472374,0.949097529357419,1.16305440704579,0.707711273612917,1.28367832552581,0.5093078,0.4601498,0.847154846953899,0.757245573347642,0.502508633419382,0.238755192,0.319630317674238,0.284068219,0.453283025411025,0.531919188,1.00364978,0.698847186854343,0.8272854,0.619575721965932,0.568814874085637,0.4807251,0.6985538,0.8842537,1.0837536,0.6231444,0.41920249,0.59801537,0.399869716495946,0.325770164564904,0.892985652996524,0.3507606,0.41013718,0.92243932,0.71524459,0.279197572629892,0.24542896,0.46812544,0.66053646,0.38955414,0.342240390190823
1643,Paludisphaera,5.13068342842998,5.23281694681301,4.74378012209046,5.28098926467864,3.69593945764362,3.90863777615867,3.60657065018064,4.22928837675037,5.23706360348396,3.49000024973656,4.32911708876406,4.14134821544191,4.23577442433865,4.32075384682406,3.62524107367753,7.83327736964136,7.147396049847,6.6688387127915,6.09413890754356,5.8946322706152,5.22734241136421,4.6201563879804,4.64199031444137,5.18894645077356,4.28798959902765,5.66568773174957,3.59256242540214,3.99438730269851,4.38017084721048,5.56935350206449,4.81571647802165,5.09400382593748,4.32451686931089,4.57331204437499,3.09338126251687,4.83270174607966,5.14535647432877,4.1090477735729,4.36299196590326,3.43014203259783,4.83845636328161,3.36199192781218,4.0045023280931,4.8207325710665,3.52018692396941
1644,Pandoraea,3.6144180883529,3.71832887257034,3.43913355837112,2.86263930156772,9.72402161273396,3.94893296847601,3.83435422843354,5.07514618936484,5.6616902807098,8.86540306460271,2.21912728114136,3.13738504276221,5.22412183679018,6.1470518501717,4.63025834292183,1.48519781450743,1.36324259523432,1.29408834465886,2.00200012534818,1.88105987477535,2.007299484649,2.91186335938797,2.16013411059034,2.16851484555712,2.49403476214093,1.33916254712491,1.7962812382252,1.61604983310661,2.25782004484995,2.1810055937903,3.49676231813034,3.83817149810505,2.5769383540987,3.00084431031089,4.4895960999176,1.9876434877598,1.52869294834129,3.27046668910849,3.39741157548637,3.50991274259783,2.45428949223789,2.68108208694416,2.60086220811527,2.43471333335091,4.05799311267153
